email_id,subject,body,category,tone,sentiment,sender,recipient,created_at,clean_subject,clean_body,combined_text,features,intent,formality,greeting,closing
E01003,Apology for downtime,"Dear Diego,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer merge the pull request.

Kind regards,
Drew",apology,formal,negative,Drew,Diego,2024-08-13T00:00:00,Apology for downtime,"Dear Diego,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer merge the pull request.

Kind regards,
Drew","Apology for downtime

Dear Diego,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer merge the pull request.

Kind regards,
Drew","{'greeting': '', 'closing': 'Kind regards,', 'intent': 'apology', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",apology,formal,,"Kind regards,"
E01004,Payment due for the hiring pipeline,"Dear Priya,

Please find attached invoice INV-01035 for the hiring pipeline. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Ananya",invoice,formal,neutral,Ananya,Priya,2024-08-05T00:00:00,Payment due for the hiring pipeline,"Dear Priya,

Please find attached invoice INV-01035 for the hiring pipeline. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Ananya","Payment due for the hiring pipeline

Dear Priya,

Please find attached invoice INV-01035 for the hiring pipeline. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Ananya","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
E01005,Appreciate your help with the customer onboarding flow,"Hi Maya,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Riley",thank_you,neutral,positive,Riley,Maya,2024-01-07T00:00:00,Appreciate your help with the customer onboarding flow,"Hi Maya,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Riley","Appreciate your help with the customer onboarding flow

Hi Maya,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Riley","{'greeting': '', 'closing': 'Warm regards,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Warm regards,"
E01006,We're sorry about missing line items,"Hi Sam,

I'm truly sorry for the inconvenience caused by missing line items. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie",apology,formal,negative,Jamie,Sam,2024-05-12T00:00:00,We're sorry about missing line items,"Hi Sam,

I'm truly sorry for the inconvenience caused by missing line items. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie","We're sorry about missing line items

Hi Sam,

I'm truly sorry for the inconvenience caused by missing line items. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie","{'greeting': '', 'closing': '', 'intent': 'apology', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': ['update']}",apology,neutral,,
E01007,Thank you for the migration project,"Hello Jordan,

I really appreciate your help with the migration project. Looking forward to working together again.

Thanks,
Marco",thank_you,neutral,positive,Marco,Jordan,2024-10-14T00:00:00,Thank you for the migration project,"Hello Jordan,

I really appreciate your help with the migration project. Looking forward to working together again.

Thanks,
Marco","Thank you for the migration project

Hello Jordan,

I really appreciate your help with the migration project. Looking forward to working together again.

Thanks,
Marco","{'greeting': '', 'closing': 'Thanks,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Thanks,"
E01008,Thanks for the the customer onboarding flow,"Hello Diego,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Marco",thank_you,neutral,positive,Marco,Diego,2024-06-10T00:00:00,Thanks for the the customer onboarding flow,"Hello Diego,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Marco","Thanks for the the customer onboarding flow

Hello Diego,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Marco","{'greeting': '', 'closing': 'Thanks,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Thanks,"
E01009,Complaint regarding the partnership agreement,"Hello Taylor,

I am very unhappy with the recent the partnership agreement. The inaccurate invoice is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Cameron",complaint,formal,negative,Cameron,Taylor,2024-03-14T00:00:00,Complaint regarding the partnership agreement,"Hello Taylor,

I am very unhappy with the recent the partnership agreement. The inaccurate invoice is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Cameron","Complaint regarding the partnership agreement

Hello Taylor,

I am very unhappy with the recent the partnership agreement. The inaccurate invoice is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Cameron","{'greeting': '', 'closing': 'Sincerely,', 'intent': 'complaint', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['investigate', 'invoice', 'respond', 'ship']}",complaint,formal,,"Sincerely,"
E01010,Apology for missing line items,"Dear Priya,

Please accept our sincere apologies for the missing line items. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Drew",apology,formal,negative,Drew,Priya,2024-11-05T00:00:00,Apology for missing line items,"Dear Priya,

Please accept our sincere apologies for the missing line items. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Drew","Apology for missing line items

Dear Priya,

Please accept our sincere apologies for the missing line items. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Drew","{'greeting': '', 'closing': 'Kind regards,', 'intent': 'apology', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",apology,formal,,"Kind regards,"
E01011,Confirmed — the security audit,"Hello Taylor,

Your request for the security audit has been received and confirmed. Reference number: INV-01065.

Regards,
Ananya",confirmation,neutral,positive,Ananya,Taylor,2024-09-01T00:00:00,Confirmed — the security audit,"Hello Taylor,

Your request for the security audit has been received and confirmed. Reference number: INV-01065.

Regards,
Ananya","Confirmed — the security audit

Hello Taylor,

Your request for the security audit has been received and confirmed. Reference number: INV-01065.

Regards,
Ananya","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm']}",confirmation,neutral,,"Regards,"
E01012,Can we schedule a call about the marketing campaign?,"Hi Maya,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Maya,2024-07-22T00:00:00,Can we schedule a call about the marketing campaign?,"Hi Maya,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew","Can we schedule a call about the marketing campaign?

Hi Maya,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew","{'greeting': '', 'closing': 'Best regards,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['schedule', 'share']}",request,neutral,,"Best regards,"
E01013,Apology for communication gap,"Hi Morgan,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley",apology,formal,negative,Riley,Morgan,2024-02-28T00:00:00,Apology for communication gap,"Hi Morgan,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley","Apology for communication gap

Hi Morgan,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley","{'greeting': '', 'closing': '', 'intent': 'apology', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': ['update']}",apology,neutral,,
E01014,Invoice INV-01085 for the Q3 roadmap,"Dear Chris,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Cameron",invoice,formal,neutral,Cameron,Chris,2024-05-10T00:00:00,Invoice INV-01085 for the Q3 roadmap,"Dear Chris,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Cameron","Invoice INV-01085 for the Q3 roadmap

Dear Chris,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Cameron","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
E01015,Can we schedule a call about the security audit?,"Hello Jordan,

I'd love to set up a 30 minute call to align on the security audit. Are you available next quarter or later in the week?

Thanks,
Drew",meeting_request,formal,neutral,Drew,Jordan,2024-11-18T00:00:00,Can we schedule a call about the security audit?,"Hello Jordan,

I'd love to set up a 30 minute call to align on the security audit. Are you available next quarter or later in the week?

Thanks,
Drew","Can we schedule a call about the security audit?

Hello Jordan,

I'd love to set up a 30 minute call to align on the security audit. Are you available next quarter or later in the week?

Thanks,
Drew","{'greeting': '', 'closing': 'Thanks,', 'intent': 'scheduling', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['schedule']}",scheduling,neutral,,"Thanks,"
E01016,Apology for delayed delivery,"Dear Jordan,

Please accept our sincere apologies for the delayed delivery. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Drew",apology,formal,negative,Drew,Jordan,2024-04-27T00:00:00,Apology for delayed delivery,"Dear Jordan,

Please accept our sincere apologies for the delayed delivery. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Drew","Apology for delayed delivery

Dear Jordan,

Please accept our sincere apologies for the delayed delivery. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Drew","{'greeting': '', 'closing': 'Kind regards,', 'intent': 'apology', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['deliver', 'update']}",apology,formal,,"Kind regards,"
E01017,Invoice INV-01060 for the Q3 roadmap,"Dear Sam,

Please find attached invoice INV-01060 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Jamie",invoice,formal,neutral,Jamie,Sam,2024-11-12T00:00:00,Invoice INV-01060 for the Q3 roadmap,"Dear Sam,

Please find attached invoice INV-01060 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Jamie","Invoice INV-01060 for the Q3 roadmap

Dear Sam,

Please find attached invoice INV-01060 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Jamie","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
E01018,Appreciate your help with the customer onboarding flow,"Hello Taylor,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Riley",thank_you,neutral,positive,Riley,Taylor,2024-12-16T00:00:00,Appreciate your help with the customer onboarding flow,"Hello Taylor,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Riley","Appreciate your help with the customer onboarding flow

Hello Taylor,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Riley","{'greeting': '', 'closing': 'Thanks,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Thanks,"
E01019,Payment due for the Q3 roadmap,"Dear Alex,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Pat",invoice,formal,neutral,Pat,Alex,2024-05-20T00:00:00,Payment due for the Q3 roadmap,"Dear Alex,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Pat","Payment due for the Q3 roadmap

Dear Alex,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Pat","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
E01020,Hello from Pat,"Hi Morgan,

My name is Pat and I'm reaching out about the customer onboarding flow. I'd love to learn more about your work and explore potential collaboration.

Best,
Pat",introduction,neutral,positive,Pat,Morgan,2024-02-12T00:00:00,Hello from Pat,"Hi Morgan,

My name is Pat and I'm reaching out about the customer onboarding flow. I'd love to learn more about your work and explore potential collaboration.

Best,
Pat","Hello from Pat

Hi Morgan,

My name is Pat and I'm reaching out about the customer onboarding flow. I'd love to learn more about your work and explore potential collaboration.

Best,
Pat","{'greeting': 'Hello from Pat', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",general,neutral,Hello from Pat,
E01021,Announcement: the security audit,"Hi Jordan,

Quick announcement — the security audit goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Jordan,2024-11-16T00:00:00,Announcement: the security audit,"Hi Jordan,

Quick announcement — the security audit goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Riley","Announcement: the security audit

Hi Jordan,

Quick announcement — the security audit goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Riley","{'greeting': '', 'closing': 'Thanks,', 'intent': 'announcement', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['share']}",announcement,neutral,,"Thanks,"
E01022,Announcement: the new pricing plan,"Dear Maya,

We are pleased to announce the new pricing plan. This will help us merge the pull request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Maya,2024-01-04T00:00:00,Announcement: the new pricing plan,"Dear Maya,

We are pleased to announce the new pricing plan. This will help us merge the pull request. More details to follow soon.

Best regards,
Jamie","Announcement: the new pricing plan

Dear Maya,

We are pleased to announce the new pricing plan. This will help us merge the pull request. More details to follow soon.

Best regards,
Jamie","{'greeting': '', 'closing': 'Best regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",request,formal,,"Best regards,"
E01023,Update on the new pricing plan,"Dear Jordan,

We are pleased to announce the new pricing plan. This will help us update the roadmap. More details to follow soon.

Best regards,
Drew",announcement,formal,positive,Drew,Jordan,2024-08-03T00:00:00,Update on the new pricing plan,"Dear Jordan,

We are pleased to announce the new pricing plan. This will help us update the roadmap. More details to follow soon.

Best regards,
Drew","Update on the new pricing plan

Dear Jordan,

We are pleased to announce the new pricing plan. This will help us update the roadmap. More details to follow soon.

Best regards,
Drew","{'greeting': '', 'closing': 'Best regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['update']}",request,formal,,"Best regards,"
E01024,Issue with the new pricing plan,"Dear Sam,

I'm writing to express my frustration with billing discrepancy. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco",complaint,formal,negative,Marco,Sam,2024-07-16T00:00:00,Issue with the new pricing plan,"Dear Sam,

I'm writing to express my frustration with billing discrepancy. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco","Issue with the new pricing plan

Dear Sam,

I'm writing to express my frustration with billing discrepancy. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco","{'greeting': '', 'closing': 'Regards,', 'intent': 'complaint', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['resolve', 'sign']}",complaint,formal,,"Regards,"
E01025,Action required by tomorrow,"Hi Morgan,

This is urgent — could you please issue a refund regarding the marketing campaign by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Marco",urgent_request,formal,negative,Marco,Morgan,2024-09-22T00:00:00,Action required by tomorrow,"Hi Morgan,

This is urgent — could you please issue a refund regarding the marketing campaign by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Marco","Action required by tomorrow

Hi Morgan,

This is urgent — could you please issue a refund regarding the marketing campaign by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Marco","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",request,neutral,,"Thanks,"
E01026,Update on the product launch,"Dear Priya,

We are pleased to announce the product launch. This will help us process the payment. More details to follow soon.

Best regards,
Marco",announcement,formal,positive,Marco,Priya,2024-01-20T00:00:00,Update on the product launch,"Dear Priya,

We are pleased to announce the product launch. This will help us process the payment. More details to follow soon.

Best regards,
Marco","Update on the product launch

Dear Priya,

We are pleased to announce the product launch. This will help us process the payment. More details to follow soon.

Best regards,
Marco","{'greeting': '', 'closing': 'Best regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['pay', 'update']}",request,formal,,"Best regards,"
E01027,Exciting news about the marketing campaign,"Dear Jordan,

We are pleased to announce the marketing campaign. This will help us approve the change request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Jordan,2024-12-07T00:00:00,Exciting news about the marketing campaign,"Dear Jordan,

We are pleased to announce the marketing campaign. This will help us approve the change request. More details to follow soon.

Best regards,
Jamie","Exciting news about the marketing campaign

Dear Jordan,

We are pleased to announce the marketing campaign. This will help us approve the change request. More details to follow soon.

Best regards,
Jamie","{'greeting': '', 'closing': 'Best regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['approve']}",request,formal,,"Best regards,"
E01028,Quick introduction — the migration project,"Hi Diego,

My name is Riley and I'm reaching out about the migration project. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley",introduction,neutral,positive,Riley,Diego,2024-03-27T00:00:00,Quick introduction — the migration project,"Hi Diego,

My name is Riley and I'm reaching out about the migration project. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley","Quick introduction — the migration project

Hi Diego,

My name is Riley and I'm reaching out about the migration project. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley","{'greeting': '', 'closing': '', 'intent': 'introduction', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",introduction,neutral,,
E01029,Confirmation: the hiring pipeline,"Hello Chris,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01058.

Regards,
Pat",confirmation,neutral,positive,Pat,Chris,2024-10-01T00:00:00,Confirmation: the hiring pipeline,"Hello Chris,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01058.

Regards,
Pat","Confirmation: the hiring pipeline

Hello Chris,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01058.

Regards,
Pat","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm']}",confirmation,neutral,,"Regards,"
E01030,Time-sensitive: the product launch,"Dear Chris,

We need your immediate attention on billing discrepancy. Please merge the pull request as soon as possible.

Regards,
Pat",urgent_request,formal,negative,Pat,Chris,2024-02-03T00:00:00,Time-sensitive: the product launch,"Dear Chris,

We need your immediate attention on billing discrepancy. Please merge the pull request as soon as possible.

Regards,
Pat","Time-sensitive: the product launch

Dear Chris,

We need your immediate attention on billing discrepancy. Please merge the pull request as soon as possible.

Regards,
Pat","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",request,formal,,"Regards,"
E01031,Update on the analytics dashboard,"Hi Priya,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Priya,2024-05-31T00:00:00,Update on the analytics dashboard,"Hi Priya,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Riley","Update on the analytics dashboard

Hi Priya,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Riley","{'greeting': '', 'closing': 'Thanks,', 'intent': 'announcement', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['share', 'update']}",announcement,neutral,,"Thanks,"
E01032,Payment due for the security audit,"Dear Alex,

Please find attached invoice INV-01029 for the security audit. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Ananya",invoice,formal,neutral,Ananya,Alex,2024-09-17T00:00:00,Payment due for the security audit,"Dear Alex,

Please find attached invoice INV-01029 for the security audit. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Ananya","Payment due for the security audit

Dear Alex,

Please find attached invoice INV-01029 for the security audit. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Ananya","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
E01033,Unacceptable experience with the new pricing plan,"Hello Jordan,

I am very unhappy with the recent the new pricing plan. The billing discrepancy is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Lina",complaint,formal,negative,Lina,Jordan,2024-08-13T00:00:00,Unacceptable experience with the new pricing plan,"Hello Jordan,

I am very unhappy with the recent the new pricing plan. The billing discrepancy is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Lina","Unacceptable experience with the new pricing plan

Hello Jordan,

I am very unhappy with the recent the new pricing plan. The billing discrepancy is unacceptable. Please investigate and respond by next Monday.

Sincerely,
Lina","{'greeting': '', 'closing': 'Sincerely,', 'intent': 'complaint', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['investigate', 'respond']}",complaint,formal,,"Sincerely,"
E01034,We're sorry about communication gap,"Hi Jordan,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley",apology,formal,negative,Riley,Jordan,2024-09-19T00:00:00,We're sorry about communication gap,"Hi Jordan,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley","We're sorry about communication gap

Hi Jordan,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley","{'greeting': '', 'closing': '', 'intent': 'apology', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': ['update']}",apology,neutral,,
E01035,Payment due for the marketing campaign,"Hello Alex,

This is a friendly reminder that invoice INV-01052 is outstanding. Could you process payment by next Monday?

Thanks,
Drew",invoice,formal,neutral,Drew,Alex,2024-04-27T00:00:00,Payment due for the marketing campaign,"Hello Alex,

This is a friendly reminder that invoice INV-01052 is outstanding. Could you process payment by next Monday?

Thanks,
Drew","Payment due for the marketing campaign

Hello Alex,

This is a friendly reminder that invoice INV-01052 is outstanding. Could you process payment by next Monday?

Thanks,
Drew","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,neutral,,"Thanks,"
E01036,Hello from Cameron,"Hello Diego,

I'm Cameron, the new account manager at Umbrella Inc. I'm excited to connect and discuss the analytics dashboard.

Looking forward,
Cameron",introduction,neutral,positive,Cameron,Diego,2024-04-05T00:00:00,Hello from Cameron,"Hello Diego,

I'm Cameron, the new account manager at Umbrella Inc. I'm excited to connect and discuss the analytics dashboard.

Looking forward,
Cameron","Hello from Cameron

Hello Diego,

I'm Cameron, the new account manager at Umbrella Inc. I'm excited to connect and discuss the analytics dashboard.

Looking forward,
Cameron","{'greeting': 'Hello from Cameron', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name', 'company_name'], 'action_words': []}",general,neutral,Hello from Cameron,
E01037,Time-sensitive: the partnership agreement,"Hi Alex,

This is urgent — could you please share the latest mockups regarding the partnership agreement by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Drew",urgent_request,formal,negative,Drew,Alex,2024-11-06T00:00:00,Time-sensitive: the partnership agreement,"Hi Alex,

This is urgent — could you please share the latest mockups regarding the partnership agreement by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Drew","Time-sensitive: the partnership agreement

Hi Alex,

This is urgent — could you please share the latest mockups regarding the partnership agreement by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Drew","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['share', 'ship']}",request,neutral,,"Thanks,"
E01038,URGENT: the hiring pipeline,"Hi Morgan,

This is urgent — could you please issue a refund regarding the hiring pipeline by October 15? Let me know if you anticipate any blockers.

Thanks,
Drew",urgent_request,formal,negative,Drew,Morgan,2024-10-21T00:00:00,URGENT: the hiring pipeline,"Hi Morgan,

This is urgent — could you please issue a refund regarding the hiring pipeline by October 15? Let me know if you anticipate any blockers.

Thanks,
Drew","URGENT: the hiring pipeline

Hi Morgan,

This is urgent — could you please issue a refund regarding the hiring pipeline by October 15? Let me know if you anticipate any blockers.

Thanks,
Drew","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'deadline'], 'action_words': []}",request,neutral,,"Thanks,"
E01039,Checking in on the hiring pipeline,"Hi Morgan,

Just circling back on the hiring pipeline. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie",follow_up,neutral,neutral,Jamie,Morgan,2024-09-23T00:00:00,Checking in on the hiring pipeline,"Hi Morgan,

Just circling back on the hiring pipeline. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie","Checking in on the hiring pipeline

Hi Morgan,

Just circling back on the hiring pipeline. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie","{'greeting': '', 'closing': 'Thanks,', 'intent': 'follow_up', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['check', 'review']}",follow_up,neutral,,"Thanks,"
E01040,Thank you for the migration project,"Hi Alex,

Thank you so much for the migration project. Your support meant a lot and made a real difference.

Warm regards,
Jamie",thank_you,neutral,positive,Jamie,Alex,2024-10-19T00:00:00,Thank you for the migration project,"Hi Alex,

Thank you so much for the migration project. Your support meant a lot and made a real difference.

Warm regards,
Jamie","Thank you for the migration project

Hi Alex,

Thank you so much for the migration project. Your support meant a lot and made a real difference.

Warm regards,
Jamie","{'greeting': '', 'closing': 'Warm regards,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Warm regards,"
E01041,Issue with the analytics dashboard,"Dear Sam,

I'm writing to express my frustration with inaccurate invoice. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco",complaint,formal,negative,Marco,Sam,2024-12-04T00:00:00,Issue with the analytics dashboard,"Dear Sam,

I'm writing to express my frustration with inaccurate invoice. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco","Issue with the analytics dashboard

Dear Sam,

I'm writing to express my frustration with inaccurate invoice. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco","{'greeting': '', 'closing': 'Regards,', 'intent': 'complaint', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['invoice', 'resolve', 'sign']}",complaint,formal,,"Regards,"
