email_id,subject,body,category,tone,sentiment,sender,recipient,created_at
E00863,Thanks for the the marketing campaign,"Hello Maya,

I really appreciate your help with the marketing campaign. Looking forward to working together again.

Thanks,
Marco",thank_you,neutral,positive,Marco,Maya,2024-04-17T00:00:00
E00864,Confirmed — the migration project,"Hello Diego,

Your request for the migration project has been received and confirmed. Reference number: INV-01090.

Regards,
Jamie",confirmation,neutral,positive,Jamie,Diego,2024-05-15T00:00:00
E00865,We're sorry about billing discrepancy,"Dear Morgan,

Please accept our sincere apologies for the billing discrepancy. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Ananya",apology,formal,negative,Ananya,Morgan,2024-03-22T00:00:00
E00866,Meeting request for the product launch,"Hello Priya,

I'd love to set up a 30 minute call to align on the product launch. Are you available July 22 or later in the week?

Thanks,
Lina",meeting_request,formal,neutral,Lina,Priya,2024-10-12T00:00:00
E00867,Action required by tomorrow,"Hi Taylor,

This is urgent — could you please process the payment regarding the security audit by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Drew",urgent_request,formal,negative,Drew,Taylor,2024-06-09T00:00:00
E00868,Update on the Q3 roadmap,"Hi Priya,

Quick announcement — the Q3 roadmap goes live on next Wednesday. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Priya,2024-11-03T00:00:00
E00869,Confirmation: the Q3 roadmap,"Hello Alex,

Your request for the Q3 roadmap has been received and confirmed. Reference number: INV-01005.

Regards,
Cameron",confirmation,neutral,positive,Cameron,Alex,2024-01-28T00:00:00
E00870,Hello from Jamie,"Hello Morgan,

I'm Jamie, the new account manager at Initech. I'm excited to connect and discuss the product launch.

Looking forward,
Jamie",introduction,neutral,positive,Jamie,Morgan,2024-12-26T00:00:00
E00871,Time-sensitive: the Q3 roadmap,"Dear Taylor,

We need your immediate attention on billing discrepancy. Please merge the pull request as soon as possible.

Regards,
Riley",urgent_request,formal,negative,Riley,Taylor,2024-11-22T00:00:00
E00872,Announcement: the analytics dashboard,"Hi Morgan,

Quick announcement — the analytics dashboard goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Drew",announcement,formal,positive,Drew,Morgan,2024-08-30T00:00:00
E00873,Action required by EOD Friday,"Hi Sam,

This is urgent — could you please merge the pull request regarding the security audit by EOD Friday? Let me know if you anticipate any blockers.

Thanks,
Cameron",urgent_request,formal,negative,Cameron,Sam,2024-03-16T00:00:00
E00874,Action required by the end of the week,"Hi Chris,

This is urgent — could you please update the roadmap regarding the customer onboarding flow by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Jamie",urgent_request,formal,negative,Jamie,Chris,2024-11-06T00:00:00
E00875,Complaint regarding the partnership agreement,"Dear Chris,

I'm writing to express my frustration with communication gap. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Pat",complaint,formal,negative,Pat,Chris,2024-07-15T00:00:00
E00876,Time-sensitive: the marketing campaign,"Hi Priya,

This is urgent — could you please update the roadmap regarding the marketing campaign by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Marco",urgent_request,formal,negative,Marco,Priya,2024-10-02T00:00:00
E00877,Payment due for the Q3 roadmap,"Dear Alex,

Please find attached invoice INV-01072 for the Q3 roadmap. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Jamie",invoice,formal,neutral,Jamie,Alex,2024-02-28T00:00:00
E00878,Apology for outage on our staging environment,"Dear Priya,

Please accept our sincere apologies for the outage on our staging environment. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Drew",apology,formal,negative,Drew,Priya,2024-12-31T00:00:00
E00879,Checking in on the customer onboarding flow,"Hi Chris,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat",follow_up,neutral,neutral,Pat,Chris,2024-02-22T00:00:00
E00880,Your the partnership agreement is confirmed,"Hi Maya,

This email confirms that the partnership agreement is scheduled for Tuesday. Please let me know if anything changes.

Thanks,
Pat",confirmation,neutral,positive,Pat,Maya,2024-10-07T00:00:00
E00881,Introducing Lina,"Hello Priya,

I'm Lina, the new customer success lead at Globex. I'm excited to connect and discuss the security audit.

Looking forward,
Lina",introduction,neutral,positive,Lina,Priya,2024-02-07T00:00:00
E00882,Apology for outage on our staging environment,"Hi Sam,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Pat",apology,formal,negative,Pat,Sam,2024-08-02T00:00:00
E00883,Hello from Riley,"Hello Sam,

I'm Riley, the new customer success lead at Globex. I'm excited to connect and discuss the product launch.

Looking forward,
Riley",introduction,neutral,positive,Riley,Sam,2024-08-12T00:00:00
E00884,Quick sync on the migration project,"Hello Jordan,

I'd love to set up a 30 minute call to align on the migration project. Are you available next Wednesday or later in the week?

Thanks,
Ananya",meeting_request,formal,neutral,Ananya,Jordan,2024-11-15T00:00:00
E00885,Thanks for the the analytics dashboard,"Hi Taylor,

Thank you so much for the analytics dashboard. Your support meant a lot and made a real difference.

Warm regards,
Jamie",thank_you,neutral,positive,Jamie,Taylor,2024-11-27T00:00:00
E00886,Confirmation: the migration project,"Hi Taylor,

This email confirms that the migration project is scheduled for July 22. Please let me know if anything changes.

Thanks,
Jamie",confirmation,neutral,positive,Jamie,Taylor,2024-10-01T00:00:00
E00887,Introducing Drew,"Hi Chris,

My name is Drew and I'm reaching out about the new pricing plan. I'd love to learn more about your work and explore potential collaboration.

Best,
Drew",introduction,neutral,positive,Drew,Chris,2024-01-16T00:00:00
E00888,We're sorry about billing discrepancy,"Hi Priya,

I'm truly sorry for the inconvenience caused by billing discrepancy. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Ananya",apology,formal,negative,Ananya,Priya,2024-02-12T00:00:00
E00889,Can we schedule a call about the customer onboarding flow?,"Hi Alex,

I hope you're doing well. Could we schedule a meeting next week to discuss the customer onboarding flow? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Alex,2024-07-09T00:00:00
E00890,URGENT: the partnership agreement,"Hi Morgan,

This is urgent — could you please approve the change request regarding the partnership agreement by October 15? Let me know if you anticipate any blockers.

Thanks,
Riley",urgent_request,formal,negative,Riley,Morgan,2024-06-10T00:00:00
E00891,Can we schedule a call about the product launch?,"Hi Maya,

I hope you're doing well. Could we schedule a meeting next week to discuss the product launch? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Jamie",meeting_request,formal,neutral,Jamie,Maya,2024-07-16T00:00:00
E00892,Apology for delayed delivery,"Dear Sam,

Please accept our sincere apologies for the delayed delivery. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer process the payment.

Kind regards,
Ananya",apology,formal,negative,Ananya,Sam,2024-03-29T00:00:00
E00893,Quick sync on the new pricing plan,"Hi Morgan,

I hope you're doing well. Could we schedule a meeting next week to discuss the new pricing plan? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Jamie",meeting_request,formal,neutral,Jamie,Morgan,2024-07-14T00:00:00
E00894,URGENT: the product launch,"Dear Priya,

We need your immediate attention on downtime. Please issue a refund as soon as possible.

Regards,
Riley",urgent_request,formal,negative,Riley,Priya,2024-07-25T00:00:00
E00895,URGENT: the analytics dashboard,"Dear Maya,

We need your immediate attention on downtime. Please process the payment as soon as possible.

Regards,
Drew",urgent_request,formal,negative,Drew,Maya,2024-07-17T00:00:00
E00896,Action required by the end of the week,"Dear Morgan,

We need your immediate attention on missing line items. Please share the latest mockups as soon as possible.

Regards,
Lina",urgent_request,formal,negative,Lina,Morgan,2024-09-05T00:00:00
E00897,Hello from Ananya,"Hello Sam,

I'm Ananya, the new customer success lead at Initech. I'm excited to connect and discuss the marketing campaign.

Looking forward,
Ananya",introduction,neutral,positive,Ananya,Sam,2024-04-14T00:00:00
E00898,Issue with the analytics dashboard,"Dear Morgan,

I'm writing to express my frustration with missing line items. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco",complaint,formal,negative,Marco,Morgan,2024-02-08T00:00:00
E00899,Hello from Marco,"Hello Sam,

I'm Marco, the new engineering lead at Globex. I'm excited to connect and discuss the marketing campaign.

Looking forward,
Marco",introduction,neutral,positive,Marco,Sam,2024-01-30T00:00:00
E00900,Time-sensitive: the customer onboarding flow,"Dear Taylor,

We need your immediate attention on outage on our staging environment. Please approve the change request as soon as possible.

Regards,
Cameron",urgent_request,formal,negative,Cameron,Taylor,2024-06-18T00:00:00
E00901,Payment due for the new pricing plan,"Dear Chris,

Please find attached invoice INV-01060 for the new pricing plan. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Drew",invoice,formal,neutral,Drew,Chris,2024-07-16T00:00:00
E00902,Quick sync on the security audit,"Hello Taylor,

I'd love to set up a 30 minute call to align on the security audit. Are you available July 22 or later in the week?

Thanks,
Marco",meeting_request,formal,neutral,Marco,Taylor,2024-03-24T00:00:00
E00903,Exciting news about the security audit,"Hi Alex,

Quick announcement — the security audit goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Drew",announcement,formal,positive,Drew,Alex,2024-09-06T00:00:00
E00904,Hello from Pat,"Hi Chris,

My name is Pat and I'm reaching out about the Q3 roadmap. I'd love to learn more about your work and explore potential collaboration.

Best,
Pat",introduction,neutral,positive,Pat,Chris,2024-08-09T00:00:00
E00905,Issue with the customer onboarding flow,"Hello Maya,

I am very unhappy with the recent the customer onboarding flow. The inaccurate invoice is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Riley",complaint,formal,negative,Riley,Maya,2024-01-07T00:00:00
E00906,Action required by October 15,"Dear Jordan,

We need your immediate attention on billing discrepancy. Please share the latest mockups as soon as possible.

Regards,
Lina",urgent_request,formal,negative,Lina,Jordan,2024-02-27T00:00:00
E00907,Time-sensitive: the partnership agreement,"Hi Chris,

This is urgent — could you please issue a refund regarding the partnership agreement by October 15? Let me know if you anticipate any blockers.

Thanks,
Cameron",urgent_request,formal,negative,Cameron,Chris,2024-03-09T00:00:00
E00908,Quick follow-up regarding the product launch,"Hi Morgan,

Just circling back on the product launch. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Ananya",follow_up,neutral,neutral,Ananya,Morgan,2024-12-08T00:00:00
E00909,Quick follow-up regarding the marketing campaign,"Hi Maya,

Just circling back on the marketing campaign. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Drew",follow_up,neutral,neutral,Drew,Maya,2024-07-14T00:00:00
E00910,Our apologies regarding the security audit,"Hi Morgan,

I'm truly sorry for the inconvenience caused by billing discrepancy. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Marco",apology,formal,negative,Marco,Morgan,2024-05-05T00:00:00
E00911,Thank you for the security audit,"Hello Priya,

I really appreciate your help with the security audit. Looking forward to working together again.

Thanks,
Lina",thank_you,neutral,positive,Lina,Priya,2024-07-03T00:00:00
E00912,Quick follow-up regarding the customer onboarding flow,"Hello Sam,

Following up on my previous email about the customer onboarding flow. Could you share an update by the end of the week?

Best,
Drew",follow_up,neutral,neutral,Drew,Sam,2024-09-17T00:00:00
E00913,Outstanding invoice INV-01025,"Hello Morgan,

This is a friendly reminder that invoice INV-01025 is outstanding. Could you process payment by EOD Friday?

Thanks,
Ananya",invoice,formal,neutral,Ananya,Morgan,2024-05-08T00:00:00
E00914,We're sorry about inaccurate invoice,"Dear Morgan,

Please accept our sincere apologies for the inaccurate invoice. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Ananya",apology,formal,negative,Ananya,Morgan,2024-10-20T00:00:00
E00915,URGENT: the customer onboarding flow,"Dear Alex,

We need your immediate attention on outage on our staging environment. Please update the roadmap as soon as possible.

Regards,
Ananya",urgent_request,formal,negative,Ananya,Alex,2024-02-10T00:00:00
E00916,Complaint regarding the hiring pipeline,"Dear Maya,

I'm writing to express my frustration with delayed delivery. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco",complaint,formal,negative,Marco,Maya,2024-09-08T00:00:00
E00917,Confirmed — the hiring pipeline,"Hi Jordan,

This email confirms that the hiring pipeline is scheduled for July 22. Please let me know if anything changes.

Thanks,
Jamie",confirmation,neutral,positive,Jamie,Jordan,2024-10-16T00:00:00
E00918,Your the customer onboarding flow is confirmed,"Hi Priya,

This email confirms that the customer onboarding flow is scheduled for Tuesday. Please let me know if anything changes.

Thanks,
Riley",confirmation,neutral,positive,Riley,Priya,2024-11-08T00:00:00
E00919,Quick introduction — the analytics dashboard,"Hello Priya,

I'm Riley, the new account manager at Umbrella Inc. I'm excited to connect and discuss the analytics dashboard.

Looking forward,
Riley",introduction,neutral,positive,Riley,Priya,2024-07-05T00:00:00
E00920,Issue with the product launch,"Hello Jordan,

I am very unhappy with the recent the product launch. The missing line items is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Jamie",complaint,formal,negative,Jamie,Jordan,2024-02-25T00:00:00
E00921,Quick sync on the analytics dashboard,"Hi Morgan,

I hope you're doing well. Could we schedule a meeting next week to discuss the analytics dashboard? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Pat",meeting_request,formal,neutral,Pat,Morgan,2024-03-09T00:00:00
E00922,Update on the new pricing plan,"Hi Sam,

Quick announcement — the new pricing plan goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Drew",announcement,formal,positive,Drew,Sam,2024-08-26T00:00:00
E00923,Issue with the hiring pipeline,"Hello Taylor,

I am very unhappy with the recent the hiring pipeline. The billing discrepancy is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Pat",complaint,formal,negative,Pat,Taylor,2024-12-29T00:00:00
E00924,Can we schedule a call about the migration project?,"Hi Jordan,

I hope you're doing well. Could we schedule a meeting next week to discuss the migration project? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Jamie",meeting_request,formal,neutral,Jamie,Jordan,2024-01-08T00:00:00
E00925,Thanks for the the security audit,"Hello Sam,

I really appreciate your help with the security audit. Looking forward to working together again.

Thanks,
Drew",thank_you,neutral,positive,Drew,Sam,2024-05-04T00:00:00
E00926,Complaint regarding the hiring pipeline,"Dear Jordan,

I'm writing to express my frustration with inaccurate invoice. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Pat",complaint,formal,negative,Pat,Jordan,2024-03-20T00:00:00
E00927,Exciting news about the migration project,"Dear Maya,

We are pleased to announce the migration project. This will help us issue a refund. More details to follow soon.

Best regards,
Marco",announcement,formal,positive,Marco,Maya,2024-05-18T00:00:00
E00928,Payment due for the security audit,"Hello Taylor,

This is a friendly reminder that invoice INV-01095 is outstanding. Could you process payment by tomorrow?

Thanks,
Marco",invoice,formal,neutral,Marco,Taylor,2024-09-03T00:00:00
E00929,Meeting request for the customer onboarding flow,"Hello Morgan,

I'd love to set up a 30 minute call to align on the customer onboarding flow. Are you available Tuesday or later in the week?

Thanks,
Marco",meeting_request,formal,neutral,Marco,Morgan,2024-04-06T00:00:00
E00930,Checking in on the security audit,"Hello Chris,

Following up on my previous email about the security audit. Could you share an update by next Monday?

Best,
Cameron",follow_up,neutral,neutral,Cameron,Chris,2024-06-03T00:00:00
E00931,Confirmation: the Q3 roadmap,"Hello Maya,

Your request for the Q3 roadmap has been received and confirmed. Reference number: INV-01045.

Regards,
Cameron",confirmation,neutral,positive,Cameron,Maya,2024-06-02T00:00:00
E00932,Unacceptable experience with the new pricing plan,"Dear Morgan,

I'm writing to express my frustration with delayed delivery. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Lina",complaint,formal,negative,Lina,Morgan,2024-03-18T00:00:00
E00933,Invoice INV-01066 for the new pricing plan,"Dear Morgan,

Please find attached invoice INV-01066 for the new pricing plan. The amount due is payable by tomorrow. Let me know if you have any questions.

Regards,
Jamie",invoice,formal,neutral,Jamie,Morgan,2024-04-05T00:00:00
E00934,Your the partnership agreement is confirmed,"Hi Chris,

This email confirms that the partnership agreement is scheduled for next Wednesday. Please let me know if anything changes.

Thanks,
Cameron",confirmation,neutral,positive,Cameron,Chris,2024-07-10T00:00:00
E00935,Hello from Pat,"Hello Diego,

I'm Pat, the new product manager at Wayne Enterprises. I'm excited to connect and discuss the security audit.

Looking forward,
Pat",introduction,neutral,positive,Pat,Diego,2024-05-01T00:00:00
E00936,Appreciate your help with the Q3 roadmap,"Hello Jordan,

I really appreciate your help with the Q3 roadmap. Looking forward to working together again.

Thanks,
Pat",thank_you,neutral,positive,Pat,Jordan,2024-05-23T00:00:00
E00937,Introducing Pat,"Hello Jordan,

I'm Pat, the new engineering lead at Globex. I'm excited to connect and discuss the analytics dashboard.

Looking forward,
Pat",introduction,neutral,positive,Pat,Jordan,2024-04-25T00:00:00
E00938,Hello from Marco,"Hello Morgan,

I'm Marco, the new product manager at Hooli. I'm excited to connect and discuss the analytics dashboard.

Looking forward,
Marco",introduction,neutral,positive,Marco,Morgan,2024-11-02T00:00:00
E00939,Meeting request for the Q3 roadmap,"Hello Alex,

I'd love to set up a 30 minute call to align on the Q3 roadmap. Are you available tomorrow afternoon or later in the week?

Thanks,
Lina",meeting_request,formal,neutral,Lina,Alex,2024-02-17T00:00:00
E00940,Time-sensitive: the partnership agreement,"Hi Sam,

This is urgent — could you please update the roadmap regarding the partnership agreement by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Marco",urgent_request,formal,negative,Marco,Sam,2024-01-02T00:00:00
E00941,Checking in on the customer onboarding flow,"Hi Maya,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie",follow_up,neutral,neutral,Jamie,Maya,2024-03-26T00:00:00
E00942,Complaint regarding the hiring pipeline,"Hello Morgan,

I am very unhappy with the recent the hiring pipeline. The billing discrepancy is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Riley",complaint,formal,negative,Riley,Morgan,2024-07-06T00:00:00
E00943,Quick sync on the product launch,"Hello Priya,

I'd love to set up a 30 minute call to align on the product launch. Are you available next Wednesday or later in the week?

Thanks,
Jamie",meeting_request,formal,neutral,Jamie,Priya,2024-01-25T00:00:00
E00944,Issue with the new pricing plan,"Dear Diego,

I'm writing to express my frustration with downtime. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Cameron",complaint,formal,negative,Cameron,Diego,2024-05-25T00:00:00
E00945,Following up on the migration project,"Hi Priya,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Marco",follow_up,neutral,neutral,Marco,Priya,2024-03-24T00:00:00
E00946,Announcement: the customer onboarding flow,"Dear Taylor,

We are pleased to announce the customer onboarding flow. This will help us approve the change request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Taylor,2024-09-02T00:00:00
E00947,Quick follow-up regarding the migration project,"Hi Diego,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Jamie",follow_up,neutral,neutral,Jamie,Diego,2024-07-18T00:00:00
E00948,Invoice INV-01001 for the new pricing plan,"Dear Priya,

Please find attached invoice INV-01001 for the new pricing plan. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Jamie",invoice,formal,neutral,Jamie,Priya,2024-09-11T00:00:00
E00949,Apology for downtime,"Hi Sam,

I'm truly sorry for the inconvenience caused by downtime. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Cameron",apology,formal,negative,Cameron,Sam,2024-10-09T00:00:00
E00950,Introducing Marco,"Hi Chris,

My name is Marco and I'm reaching out about the customer onboarding flow. I'd love to learn more about your work and explore potential collaboration.

Best,
Marco",introduction,neutral,positive,Marco,Chris,2024-05-15T00:00:00
E00951,Confirmed — the migration project,"Hi Jordan,

This email confirms that the migration project is scheduled for tomorrow afternoon. Please let me know if anything changes.

Thanks,
Drew",confirmation,neutral,positive,Drew,Jordan,2024-07-23T00:00:00
E00952,Our apologies regarding the Q3 roadmap,"Hi Diego,

I'm truly sorry for the inconvenience caused by inaccurate invoice. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Pat",apology,formal,negative,Pat,Diego,2024-06-06T00:00:00
E00953,Outstanding invoice INV-01065,"Hello Priya,

This is a friendly reminder that invoice INV-01065 is outstanding. Could you process payment by EOD Friday?

Thanks,
Drew",invoice,formal,neutral,Drew,Priya,2024-05-11T00:00:00
E00954,Can we schedule a call about the customer onboarding flow?,"Hello Maya,

I'd love to set up a 30 minute call to align on the customer onboarding flow. Are you available tomorrow afternoon or later in the week?

Thanks,
Drew",meeting_request,formal,neutral,Drew,Maya,2024-11-02T00:00:00
E00955,Quick follow-up regarding the product launch,"Hi Sam,

Just circling back on the product launch. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Ananya",follow_up,neutral,neutral,Ananya,Sam,2024-04-15T00:00:00
E00956,Quick introduction — the hiring pipeline,"Hi Priya,

My name is Ananya and I'm reaching out about the hiring pipeline. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya",introduction,neutral,positive,Ananya,Priya,2024-07-30T00:00:00
E00957,We're sorry about delayed delivery,"Hi Jordan,

I'm truly sorry for the inconvenience caused by delayed delivery. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Cameron",apology,formal,negative,Cameron,Jordan,2024-05-19T00:00:00
E00958,Unacceptable experience with the partnership agreement,"Hello Alex,

I am very unhappy with the recent the partnership agreement. The delayed delivery is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Ananya",complaint,formal,negative,Ananya,Alex,2024-08-19T00:00:00
E00959,Thank you for the analytics dashboard,"Hi Maya,

Thank you so much for the analytics dashboard. Your support meant a lot and made a real difference.

Warm regards,
Ananya",thank_you,neutral,positive,Ananya,Maya,2024-06-08T00:00:00
E00960,Can we schedule a call about the hiring pipeline?,"Hello Taylor,

I'd love to set up a 30 minute call to align on the hiring pipeline. Are you available next quarter or later in the week?

Thanks,
Riley",meeting_request,formal,neutral,Riley,Taylor,2024-02-09T00:00:00
E00961,Following up on the migration project,"Hi Sam,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Drew",follow_up,neutral,neutral,Drew,Sam,2024-06-24T00:00:00
E00962,Appreciate your help with the Q3 roadmap,"Hi Chris,

Thank you so much for the Q3 roadmap. Your support meant a lot and made a real difference.

Warm regards,
Pat",thank_you,neutral,positive,Pat,Chris,2024-02-06T00:00:00
E00963,Our apologies regarding the analytics dashboard,"Hi Taylor,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Pat",apology,formal,negative,Pat,Taylor,2024-12-27T00:00:00
E00964,Outstanding invoice INV-01028,"Dear Priya,

Please find attached invoice INV-01028 for the product launch. The amount due is payable by October 15. Let me know if you have any questions.

Regards,
Pat",invoice,formal,neutral,Pat,Priya,2024-04-04T00:00:00
E00965,Checking in on the new pricing plan,"Hi Priya,

Just circling back on the new pricing plan. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina",follow_up,neutral,neutral,Lina,Priya,2024-09-23T00:00:00
E00966,Checking in on the analytics dashboard,"Hi Morgan,

Just circling back on the analytics dashboard. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Drew",follow_up,neutral,neutral,Drew,Morgan,2024-12-17T00:00:00
E00967,Our apologies regarding the customer onboarding flow,"Hi Priya,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Lina",apology,formal,negative,Lina,Priya,2024-02-07T00:00:00
E00968,Unacceptable experience with the new pricing plan,"Hello Chris,

I am very unhappy with the recent the new pricing plan. The delayed delivery is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Marco",complaint,formal,negative,Marco,Chris,2024-05-26T00:00:00
E00969,Exciting news about the security audit,"Dear Sam,

We are pleased to announce the security audit. This will help us merge the pull request. More details to follow soon.

Best regards,
Cameron",announcement,formal,positive,Cameron,Sam,2024-11-06T00:00:00
E00970,Exciting news about the security audit,"Hi Morgan,

Quick announcement — the security audit goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Ananya",announcement,formal,positive,Ananya,Morgan,2024-06-23T00:00:00
E00971,Hello from Ananya,"Hi Chris,

My name is Ananya and I'm reaching out about the product launch. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya",introduction,neutral,positive,Ananya,Chris,2024-07-20T00:00:00
E00972,Thanks for the the marketing campaign,"Hi Taylor,

Thank you so much for the marketing campaign. Your support meant a lot and made a real difference.

Warm regards,
Cameron",thank_you,neutral,positive,Cameron,Taylor,2024-09-25T00:00:00
E00973,Quick sync on the new pricing plan,"Hello Maya,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available Tuesday or later in the week?

Thanks,
Marco",meeting_request,formal,neutral,Marco,Maya,2024-10-01T00:00:00
E00974,Appreciate your help with the Q3 roadmap,"Hi Maya,

Thank you so much for the Q3 roadmap. Your support meant a lot and made a real difference.

Warm regards,
Jamie",thank_you,neutral,positive,Jamie,Maya,2024-06-21T00:00:00
E00975,Apology for communication gap,"Dear Morgan,

Please accept our sincere apologies for the communication gap. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer expedite the shipment.

Kind regards,
Drew",apology,formal,negative,Drew,Morgan,2024-03-18T00:00:00
E00976,Quick introduction — the Q3 roadmap,"Hello Jordan,

I'm Drew, the new customer success lead at Initech. I'm excited to connect and discuss the Q3 roadmap.

Looking forward,
Drew",introduction,neutral,positive,Drew,Jordan,2024-01-26T00:00:00
E00977,Issue with the product launch,"Dear Chris,

I'm writing to express my frustration with missing line items. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Pat",complaint,formal,negative,Pat,Chris,2024-05-24T00:00:00
E00978,Quick introduction — the Q3 roadmap,"Hi Morgan,

My name is Riley and I'm reaching out about the Q3 roadmap. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley",introduction,neutral,positive,Riley,Morgan,2024-09-19T00:00:00
E00979,Quick follow-up regarding the new pricing plan,"Hi Chris,

Just circling back on the new pricing plan. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Marco",follow_up,neutral,neutral,Marco,Chris,2024-11-07T00:00:00
E00980,Meeting request for the migration project,"Hello Sam,

I'd love to set up a 30 minute call to align on the migration project. Are you available July 22 or later in the week?

Thanks,
Marco",meeting_request,formal,neutral,Marco,Sam,2024-10-01T00:00:00
E00981,Introducing Cameron,"Hello Alex,

I'm Cameron, the new customer success lead at Umbrella Inc. I'm excited to connect and discuss the partnership agreement.

Looking forward,
Cameron",introduction,neutral,positive,Cameron,Alex,2024-08-20T00:00:00
E00982,Confirmed — the customer onboarding flow,"Hi Taylor,

This email confirms that the customer onboarding flow is scheduled for tomorrow afternoon. Please let me know if anything changes.

Thanks,
Cameron",confirmation,neutral,positive,Cameron,Taylor,2024-08-12T00:00:00
E00983,Confirmed — the product launch,"Hi Maya,

This email confirms that the product launch is scheduled for July 22. Please let me know if anything changes.

Thanks,
Cameron",confirmation,neutral,positive,Cameron,Maya,2024-12-18T00:00:00
E00984,Thank you for the marketing campaign,"Hello Morgan,

I really appreciate your help with the marketing campaign. Looking forward to working together again.

Thanks,
Ananya",thank_you,neutral,positive,Ananya,Morgan,2024-12-10T00:00:00
E00985,Time-sensitive: the new pricing plan,"Dear Priya,

We need your immediate attention on communication gap. Please update the roadmap as soon as possible.

Regards,
Pat",urgent_request,formal,negative,Pat,Priya,2024-11-20T00:00:00
